,open_time,open,high,low,close,volume,close_time,quote_asset_vol,num_trades,taker_base_vol,taker_quote_vol,timestamp,MA_7,MA_14,MA_21,MA_30,MA_55,MA_100,MA_200,EMA_7,EMA_14,EMA_21,EMA_30,EMA_55,EMA_100,EMA_200,RSI,RSI_signal,RSI_bull_bear,Stoch_RSI_K,Stoch_RSI_D,MACD,MACD_SL,MA_Signal_7_14,MA_Signal_7_21,MA_Signal_7_30,MA_Signal_7_55,MA_Signal_7_100,MA_Signal_7_200,MA_Signal_14_21,MA_Signal_14_30,MA_Signal_14_55,MA_Signal_14_100,MA_Signal_14_200,MA_Signal_21_30,MA_Signal_21_55,MA_Signal_21_100,MA_Signal_21_200,MA_Signal_30_55,MA_Signal_30_100,MA_Signal_30_200,MA_Signal_55_100,MA_Signal_55_200,MA_Signal_100_200,MA_positions_7_14,MA_positions_7_21,MA_positions_7_30,MA_positions_7_55,MA_positions_7_100,MA_positions_7_200,MA_positions_14_21,MA_positions_14_30,MA_positions_14_55,MA_positions_14_100,MA_positions_14_200,MA_positions_21_30,MA_positions_21_55,MA_positions_21_100,MA_positions_21_200,MA_positions_30_55,MA_positions_30_100,MA_positions_30_200,MA_positions_55_100,MA_positions_55_200,MA_positions_100_200,EMA_Signal_7_14,EMA_Signal_7_21,EMA_Signal_7_30,EMA_Signal_7_55,EMA_Signal_7_100,EMA_Signal_7_200,EMA_Signal_14_21,EMA_Signal_14_30,EMA_Signal_14_55,EMA_Signal_14_100,EMA_Signal_14_200,EMA_Signal_21_30,EMA_Signal_21_55,EMA_Signal_21_100,EMA_Signal_21_200,EMA_Signal_30_55,EMA_Signal_30_100,EMA_Signal_30_200,EMA_Signal_55_100,EMA_Signal_55_200,EMA_Signal_100_200,EMA_positions_7_14,EMA_positions_7_21,EMA_positions_7_30,EMA_positions_7_55,EMA_positions_7_100,EMA_positions_7_200,EMA_positions_14_21,EMA_positions_14_30,EMA_positions_14_55,EMA_positions_14_100,EMA_positions_14_200,EMA_positions_21_30,EMA_positions_21_55,EMA_positions_21_100,EMA_positions_21_200,EMA_positions_30_55,EMA_positions_30_100,EMA_positions_30_200,EMA_positions_55_100,EMA_positions_55_200,EMA_positions_100_200,MACD_positions,MACD_crossover,Stoch_RSI_pos,Stoch_RSI_crossover,HA_open,HA_close,HA_is_green,HA_single_wick,HA_reversal,HA_engulfs,vol_scaled_Zscore,MA_7_slope,MA_14_slope,MA_21_slope,MA_30_slope,MA_55_slope,MA_100_slope,MA_200_slope,EMA_7_slope,EMA_14_slope,EMA_21_slope,EMA_30_slope,EMA_55_slope,EMA_100_slope,EMA_200_slope,MACD_slope,MACD_SL_slope,vol_scaled_Zscore_slope,MA_7_slope_change,MA_14_slope_change,MA_21_slope_change,MA_30_slope_change,MA_55_slope_change,MA_100_slope_change,MA_200_slope_change,EMA_7_slope_change,EMA_14_slope_change,EMA_21_slope_change,EMA_30_slope_change,EMA_55_slope_change,EMA_100_slope_change,EMA_200_slope_change,MACD_slope_change,MACD_SL_slope_change,vol_scaled_Zscore_slope_change
423,1539561600000,6339.34,7680.0,6300.0,6752.5,90748.03,1539647999999,627984505.5555729,456913,47214.804053,326438267.175792,2018-10-16 01:59:59.999,6466.153,6529.3457,6546.751,6540.9087,6615.2085,6776.548,7211.3647,6498.7627,6515.1934,6529.896,6547.653,6610.8926,6791.4097,7225.391,65.77108824487524,0.0,1.0,29.49456626062366,23.239351023422795,-29.459301,-25.624453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6330.083,6769.3096,1,0,0,1,0.0702319,84,84,83,82,78,-2,-59,89,88,87,85,79,-38,-78,87,-43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
424,1539648000000,6752.5,6900.0,6670.0,6759.27,27557.957,1539734399999,186122772.22286084,175075,14204.011904,95928783.40007886,2018-10-17 01:59:59.999,6480.8184,6546.023,6561.595,6549.3843,6622.4517,6777.0195,7210.96,6563.8896,6547.737,6550.748,6561.305,6616.192,6790.7734,7220.7534,66.07635114687815,0.0,1.0,33.66882004801843,28.785665419375917,-7.3999295,-21.979548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6551.6436,6710.1104,1,1,0,0,0.07440775,86,86,86,83,82,25,-22,89,88,87,85,79,-32,-77,87,74,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1
425,1539734400000,6762.76,6811.12,6676.01,6740.89,26641.432,1539820799999,179641733.16423723,158746,13752.475923,92735373.87392446,2018-10-18 01:59:59.999,6496.517,6562.515,6574.727,6565.791,6626.377,6777.807,7210.045,6608.1396,6573.4907,6568.0337,6572.8916,6620.6455,6789.7856,7215.9785,64.28053793440402,0.0,1.0,37.009269067796616,33.39088512547958,8.501183,-15.883402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6632.3584,6716.366,1,1,0,0,0.076728195,86,86,85,86,75,38,-42,88,87,86,85,77,-44,-78,86,80,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
426,1539820800000,6739.01,6796.0,6567.0,6618.96,20116.521,1539907199999,134777360.1544343,138002,9735.654593,65252041.08921054,2018-10-19 01:59:59.999,6548.843,6564.313,6571.3857,6575.208,6625.2373,6781.028,7209.0747,6610.8447,6579.553,6572.6636,6575.864,6620.5854,6786.403,7210.038,53.21092812567882,0.0,1.0,33.99141507768361,34.889834731166225,11.135815,-10.479559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,6750.9307,6699.3438,0,0,-1,0,0.07597263,88,60,-73,83,-48,72,-44,69,80,77,71,-3,-73,-80,69,79,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
427,1539907200000,6618.96,6648.14,6523.0,6528.88,20772.602,1539993599999,136686215.6690547,112337,11702.532344,76995910.01401609,2018-10-20 01:59:59.999,6581.824,6556.6865,6566.3525,6579.7744,6621.514,6782.5356,7206.439,6590.3535,6572.797,6568.683,6572.8325,6617.31,6781.303,7203.2603,46.399590350361116,0.0,-1.0,28.784858315677962,33.26184748705274,5.887207,-7.2062054,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6717.6357,6620.882,0,0,0,0,0.07733401,88,-82,-78,77,-74,56,-69,-87,-81,-75,-71,-73,-78,-81,-79,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,1539993600000,6528.88,6617.65,6505.55,6588.4,19240.723,1540079999999,126325797.49570584,110809,10487.007277,68848403.0365021,2018-10-21 01:59:59.999,6618.32,6556.267,6565.972,6582.988,6619.4854,6785.914,7202.355,6589.865,6574.877,6570.4756,6573.837,6616.278,6777.4834,7197.1426,51.16544742641654,0.0,1.0,25.33875132415254,29.37167490583805,6.4559946,-4.4737654,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6636.868,6582.862,0,0,0,0,0.078301445,88,-22,-20,72,-63,73,-76,-26,64,60,45,-45,-75,-80,29,69,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
429,1540080000000,6585.72,6663.9,6580.0,6590.11,6515.358,1540166399999,43146401.58918715,68018,3352.959844,22204439.20522993,2018-10-22 01:59:59.999,6654.144,6554.4707,6564.2363,6577.3574,6613.694,6789.6694,7201.3247,6589.9263,6576.908,6572.2603,6574.8867,6615.3433,6773.773,7191.102,51.30896099982185,0.0,1.0,24.686771716101692,26.270127118644073,6.9644604,-2.1861203,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6572.6504,6603.678,1,1,1,0,0.06769826,88,-60,-60,-79,-80,75,-45,3,63,60,46,-43,-74,-80,26,66,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
430,1540166400000,6590.12,6639.0,6535.27,6581.2,16213.692,1540252799999,106815019.55165032,101673,8401.545594,55341971.19307679,2018-10-23 01:59:59.999,6629.673,6547.913,6562.788,6572.629,6604.6953,6792.9614,7200.377,6587.7446,6577.4805,6573.073,6575.294,6614.1235,6769.96,7185.0337,50.41816947575017,0.0,1.0,25.869151659604523,25.298224899952928,6.5727215,-0.43435192,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6578.401,6584.629,1,0,0,0,0.06448432,-87,-81,-55,-78,-83,73,-43,-65,29,39,22,-50,-75,-80,-21,60,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
431,1540252800000,6581.2,6595.0,6515.45,6553.51,13856.602,1540339199999,90969791.0251596,86938,7288.048932,47847204.0370594,2018-10-24 01:59:59.999,6600.2783,6540.5483,6564.108,6567.4795,6596.01,6794.967,7200.1377,6579.186,6574.284,6571.2944,6573.8887,6611.959,6765.674,7178.7495,47.46318107924236,0.0,-1.0,25.08067399364407,25.212199123116772,3.9819775,0.44891396,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,6586.881,6564.934,0,0,-1,0,0.06316726,-88,-82,52,-79,-83,63,-13,-83,-72,-60,-54,-65,-76,-80,-68,41,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
432,1540339200000,6553.51,6630.0,6547.53,6565.5,11951.544,1540425599999,78795617.02141578,90762,5551.62038,36598642.16926681,2018-10-25 01:59:59.999,6575.2227,6535.87,6566.751,6566.9497,6588.3853,6793.388,7198.4863,6575.7646,6573.1133,6570.768,6573.347,6610.3,6761.71,7172.648,48.9578451368593,0.0,-1.0,24.524518891242934,25.15811484816385,2.8632994,0.93179107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6574.032,6582.2896,1,0,1,0,0.062243592,-87,-77,69,-27,-82,-57,-58,-73,-49,-27,-28,-58,-75,-80,-48,25,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0
433,1540425600000,6566.81,6575.09,6502.8,6528.09,10342.701,1540511999999,67691945.44596253,75563,5366.160777,35118312.45154271,2018-10-26 01:59:59.999,6562.241,6555.542,6563.6226,6569.635,6579.6016,6785.4946,7196.0366,6563.8457,6567.11,6566.888,6570.4277,6607.364,6757.0835,7166.2344,44.409385563404655,0.0,-1.0,23.25349809715709,24.28623032734804,-1.0300738,0.5394181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6572.4756,6547.934,0,0,-1,0,0.042039514,-85,87,-72,69,-83,-82,-67,-85,-80,-75,-71,-71,-77,-81,-75,-21,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,1540512000000,6528.13,6600.0,6515.01,6538.63,9443.504,1540598399999,61792487.79642334,77985,4680.041861,30622521.98363894,2018-10-27 01:59:59.999,6563.6343,6572.7295,6559.0024,6572.085,6567.576,6777.062,7194.8164,6557.542,6563.3125,6564.3193,6568.376,6604.9087,6752.758,7159.9893,46.039137597839755,0.0,-1.0,21.43665722914015,23.071558072513398,-3.227898,-0.21404512,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6550.438,6553.9297,1,0,1,0,0.037487753,54,86,-77,67,-85,-83,-50,-80,-75,-68,-64,-67,-76,-80,-65,-36,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
435,1540598400000,6538.63,6558.35,6463.04,6505.6,7776.9077,1540684799999,50667220.04441258,86848,3826.22774,24926178.8679294,2018-10-28 01:59:59.999,6551.8057,6585.063,6554.78,6565.9673,6553.096,6767.4556,7193.1245,6544.5566,6555.6177,6558.981,6564.326,6601.362,6747.864,7153.478,41.62647126292297,0.0,-1.0,18.255950507498763,20.98203527793201,-7.5479093,-1.680818,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6548.8613,6521.3354,0,0,-1,0,0.032747515,-85,85,-76,-80,-86,-84,-59,-85,-82,-79,-76,-74,-78,-81,-76,-55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,1540684800000,6505.6,6514.17,6453.0,6489.93,5743.9336,1540771199999,37298357.26271342,71647,2728.508889,17719438.99521591,2018-10-29 00:59:59.999,6537.494,6595.8193,6548.812,6561.1455,6539.04,6758.98,7190.805,6530.9,6546.8594,6552.7036,6559.5264,6597.3823,6742.7563,7146.8755,39.551346685748314,0.0,-1.0,15.61295737783277,18.435188371490568,-12.0965395,-3.7639623,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6524.2363,6496.5527,0,0,0,0,0.029136,-86,84,-80,-78,-85,-83,-66,-85,-83,-80,-78,-75,-78,-81,-77,-64,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
437,1540771200000,6489.93,6505.01,6315.0,6344.5,13827.224,1540857599999,88484721.03624511,135586,6536.422181,41839860.73171636,2018-10-30 00:59:59.999,6503.68,6566.6763,6533.1685,6552.7495,6520.5933,6748.437,7182.913,6484.3,6519.878,6533.776,6545.654,6588.3506,6734.8696,7138.8916,25.785855212064902,1.0,-1.0,11.234783019981728,15.034563635104428,-27.123697,-8.435909,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6508.4595,6436.0093,0,0,0,0,0.02739078,-88,-88,-86,-83,-86,-84,-82,-88,-87,-86,-85,-83,-82,-82,-86,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,1540857600000,6344.5,6395.0,6317.01,6330.87,8877.176,1540943999999,56393439.18288881,95116,4547.135696,28892142.58988397,2018-10-31 00:59:59.999,6471.8745,6536.076,6517.657,6542.893,6513.882,6737.798,7175.18,6445.9424,6494.6772,6515.33,6531.7964,6579.1553,6726.8696,7130.8516,24.85055291289062,1.0,-1.0,7.334878996469317,11.39420646476128,-39.675293,-14.683786,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6456.667,6383.425,0,0,0,0,0.02478665,-88,-88,-86,-84,-81,-84,-82,-88,-87,-86,-85,-83,-82,-82,-85,-80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
